Time,Event,PatientID,Deadline,EmergencyStatus,PatientType
290.0,ARRIVE,29,67.0,True,Emergence_Patient
290.0,DEAD,29,67.0,True,Emergence_Patient
292.41192117421997,DEAD,25,59.0,True,Emergence_Patient
292.41192117421997,START,28,50.0,True,Emergence_Patient
294.61360665292375,DEAD,28,50.0,True,Emergence_Patient
294.61360665292375,START,29,67.0,True,Emergence_Patient
295.10622221741954,DEAD,23,62.0,True,Emergence_Patient
295.10622221741954,START,27,inf,False,Naive_Patient
303.0,ARRIVE,30,70.0,True,Emergence_Patient
303.0,DEAD,30,70.0,True,Emergence_Patient
305.10622221741954,PAUSE,27,inf,False,Naive_Patient
309.0,ARRIVE,31,inf,False,Naive_Patient
323.0,ARRIVE,32,53.0,True,Emergence_Patient
323.0,DEAD,32,53.0,True,Emergence_Patient
337.0,ARRIVE,33,59.0,True,Emergence_Patient
337.0,DEAD,33,59.0,True,Emergence_Patient
348.0,ARRIVE,34,59.0,True,Emergence_Patient
348.0,DEAD,34,59.0,True,Emergence_Patient
358.1367341855316,DEAD,29,67.0,True,Emergence_Patient
358.1367341855316,START,32,53.0,True,Emergence_Patient
362.0,ARRIVE,35,61.0,True,Emergence_Patient
362.0,DEAD,35,61.0,True,Emergence_Patient
367.0,ARRIVE,36,inf,False,Naive_Patient
375.0,ARRIVE,37,63.0,True,Emergence_Patient
375.0,DEAD,37,63.0,True,Emergence_Patient
376.9345052910945,DEAD,24,57.0,True,Emergence_Patient
376.9345052910945,START,33,59.0,True,Emergence_Patient
384.0,ARRIVE,38,45.0,True,Emergence_Patient
384.0,DEAD,38,45.0,True,Emergence_Patient
384.98863512157175,DEAD,32,53.0,True,Emergence_Patient
384.98863512157175,START,38,45.0,True,Emergence_Patient
391.0,ARRIVE,39,67.0,True,Emergence_Patient
391.0,DEAD,39,67.0,True,Emergence_Patient
400.0,ARRIVE,40,57.0,True,Emergence_Patient
400.0,DEAD,40,57.0,True,Emergence_Patient
413.0,ARRIVE,41,inf,False,Naive_Patient
423.0,ARRIVE,42,66.0,True,Emergence_Patient
423.0,DEAD,42,66.0,True,Emergence_Patient
436.0465698408927,DEAD,26,64.0,True,Emergence_Patient
436.0465698408927,START,40,57.0,True,Emergence_Patient
437.0,ARRIVE,43,inf,False,Naive_Patient
447.494764738291,DEAD,38,45.0,True,Emergence_Patient
447.494764738291,START,34,59.0,True,Emergence_Patient
448.0,ARRIVE,44,54.0,True,Emergence_Patient
448.0,DEAD,44,54.0,True,Emergence_Patient
461.0,ARRIVE,45,inf,False,Naive_Patient
472.0,ARRIVE,46,60.0,True,Emergence_Patient
472.0,DEAD,46,60.0,True,Emergence_Patient
478.4270887225812,DEAD,33,59.0,True,Emergence_Patient
478.4270887225812,START,44,54.0,True,Emergence_Patient
479.0,ARRIVE,47,61.0,True,Emergence_Patient
479.0,DEAD,47,61.0,True,Emergence_Patient
484.0,ARRIVE,48,inf,False,Naive_Patient
489.0,ARRIVE,49,66.0,True,Emergence_Patient
489.0,DEAD,49,66.0,True,Emergence_Patient
494.0,ARRIVE,50,inf,False,Naive_Patient
494.7630169264896,DEAD,44,54.0,True,Emergence_Patient
494.7630169264896,START,46,60.0,True,Emergence_Patient
506.0,ARRIVE,51,63.0,True,Emergence_Patient
506.0,DEAD,51,63.0,True,Emergence_Patient
507.18328831414277,DEAD,46,60.0,True,Emergence_Patient
507.18328831414277,START,35,61.0,True,Emergence_Patient
518.0,ARRIVE,52,inf,False,Naive_Patient
533.0,ARRIVE,53,62.0,True,Emergence_Patient
533.0,DEAD,53,62.0,True,Emergence_Patient
539.0,ARRIVE,54,59.0,True,Emergence_Patient
539.0,DEAD,54,59.0,True,Emergence_Patient
541.9418305110697,DEAD,40,57.0,True,Emergence_Patient
541.9418305110697,START,54,59.0,True,Emergence_Patient
548.0,ARRIVE,55,inf,False,Naive_Patient
560.0,ARRIVE,56,inf,False,Naive_Patient
561.8369181551811,DEAD,34,59.0,True,Emergence_Patient
561.8369181551811,START,47,61.0,True,Emergence_Patient
566.0,ARRIVE,57,57.0,True,Emergence_Patient
566.0,DEAD,57,57.0,True,Emergence_Patient
580.0,ARRIVE,58,68.0,True,Emergence_Patient
580.0,DEAD,58,68.0,True,Emergence_Patient
594.0,ARRIVE,59,inf,True,Nylon_Patient
595.2615901815047,DEAD,47,61.0,True,Emergence_Patient
595.2615901815047,START,57,57.0,True,Emergence_Patient
599.7058420908784,DEAD,54,59.0,True,Emergence_Patient
599.7058420908784,START,53,62.0,True,Emergence_Patient
601.0,ARRIVE,60,58.0,True,Emergence_Patient
601.0,DEAD,60,58.0,True,Emergence_Patient
606.1612887706884,DEAD,57,57.0,True,Emergence_Patient
606.1612887706884,START,60,58.0,True,Emergence_Patient
611.0,ARRIVE,61,64.0,True,Emergence_Patient
611.0,DEAD,61,64.0,True,Emergence_Patient
621.0,ARRIVE,62,57.0,True,Emergence_Patient
621.0,DEAD,62,57.0,True,Emergence_Patient
630.0,ARRIVE,63,70.0,True,Emergence_Patient
630.0,DEAD,63,70.0,True,Emergence_Patient
641.0,ARRIVE,64,inf,True,Nylon_Patient
649.0,ARRIVE,65,inf,False,Naive_Patient
651.1888469603907,DEAD,60,58.0,True,Emergence_Patient
651.1888469603907,START,62,57.0,True,Emergence_Patient
660.0,ARRIVE,66,74.0,True,Emergence_Patient
660.0,DEAD,66,74.0,True,Emergence_Patient
672.0,ARRIVE,67,54.0,True,Emergence_Patient
672.0,DEAD,67,54.0,True,Emergence_Patient
679.0,ARRIVE,68,inf,False,Naive_Patient
689.0,ARRIVE,69,56.0,True,Emergence_Patient
689.0,DEAD,69,56.0,True,Emergence_Patient
702.0,ARRIVE,70,inf,False,Naive_Patient
711.2054997513337,DEAD,62,57.0,True,Emergence_Patient
711.2054997513337,START,67,54.0,True,Emergence_Patient
713.0,ARRIVE,71,52.0,True,Emergence_Patient
713.0,DEAD,71,52.0,True,Emergence_Patient
715.8858883795893,DEAD,35,61.0,True,Emergence_Patient
715.8858883795893,START,71,52.0,True,Emergence_Patient
721.0,ARRIVE,72,64.0,True,Emergence_Patient
721.0,DEAD,72,64.0,True,Emergence_Patient
735.0,ARRIVE,73,65.0,True,Emergence_Patient
735.0,DEAD,73,65.0,True,Emergence_Patient
740.0,ARRIVE,74,62.0,True,Emergence_Patient
740.0,DEAD,74,62.0,True,Emergence_Patient
747.9644927820689,DEAD,71,52.0,True,Emergence_Patient
747.9644927820689,START,69,56.0,True,Emergence_Patient
748.0,ARRIVE,75,58.0,True,Emergence_Patient
748.0,DEAD,75,58.0,True,Emergence_Patient
754.0,ARRIVE,76,61.0,True,Emergence_Patient
754.0,DEAD,76,61.0,True,Emergence_Patient
760.0,ARRIVE,77,inf,False,Naive_Patient
770.0,ARRIVE,78,inf,False,Naive_Patient
770.5643881145554,DEAD,53,62.0,True,Emergence_Patient
770.5643881145554,START,75,58.0,True,Emergence_Patient
777.0,ARRIVE,79,63.0,True,Emergence_Patient
777.0,DEAD,79,63.0,True,Emergence_Patient
777.5673808004667,DEAD,69,56.0,True,Emergence_Patient
777.5673808004667,START,76,61.0,True,Emergence_Patient
779.0,ARRIVE,80,60.0,True,Emergence_Patient
779.0,DEAD,80,60.0,True,Emergence_Patient
783.2096741118056,DEAD,76,61.0,True,Emergence_Patient
783.2096741118056,START,80,60.0,True,Emergence_Patient
788.0,ARRIVE,81,inf,True,Nylon_Patient
791.7479141119005,DEAD,67,54.0,True,Emergence_Patient
791.7479141119005,START,74,62.0,True,Emergence_Patient
797.0,ARRIVE,82,57.0,True,Emergence_Patient
797.0,DEAD,82,57.0,True,Emergence_Patient
802.8372588656584,DEAD,80,60.0,True,Emergence_Patient
802.8372588656584,START,82,57.0,True,Emergence_Patient
803.0,ARRIVE,83,53.0,True,Emergence_Patient
803.0,DEAD,83,53.0,True,Emergence_Patient
805.7255596095877,DEAD,75,58.0,True,Emergence_Patient
805.7255596095877,START,83,53.0,True,Emergence_Patient
814.0,ARRIVE,84,75.0,True,Emergence_Patient
814.0,DEAD,84,75.0,True,Emergence_Patient
819.7455200803981,DEAD,82,57.0,True,Emergence_Patient
819.7455200803981,START,37,63.0,True,Emergence_Patient
820.1859429524668,DEAD,74,62.0,True,Emergence_Patient
820.1859429524668,START,51,63.0,True,Emergence_Patient
825.0,ARRIVE,85,53.0,True,Emergence_Patient
825.0,DEAD,85,53.0,True,Emergence_Patient
837.0,ARRIVE,86,inf,False,Naive_Patient
838.6521508124971,DEAD,83,53.0,True,Emergence_Patient
838.6521508124971,START,85,53.0,True,Emergence_Patient
842.2201586960832,DEAD,37,63.0,True,Emergence_Patient
842.2201586960832,START,79,63.0,True,Emergence_Patient
844.0,ARRIVE,87,inf,False,Naive_Patient
854.0,ARRIVE,88,64.0,True,Emergence_Patient
854.0,DEAD,88,64.0,True,Emergence_Patient
867.0,ARRIVE,89,inf,True,Nylon_Patient
874.0,ARRIVE,90,inf,False,Naive_Patient
886.8625587912471,DEAD,51,63.0,True,Emergence_Patient
886.8625587912471,START,61,64.0,True,Emergence_Patient
887.0,ARRIVE,91,inf,False,Naive_Patient
900.0,ARRIVE,92,65.0,True,Emergence_Patient
900.0,DEAD,92,65.0,True,Emergence_Patient
906.0,ARRIVE,93,61.0,True,Emergence_Patient
906.0,DEAD,93,61.0,True,Emergence_Patient
915.0,ARRIVE,94,66.0,True,Emergence_Patient
915.0,DEAD,94,66.0,True,Emergence_Patient
926.6556797840767,DEAD,79,63.0,True,Emergence_Patient
926.6556797840767,START,93,61.0,True,Emergence_Patient
927.0,ARRIVE,95,inf,True,Nylon_Patient
933.3349831151036,DEAD,93,61.0,True,Emergence_Patient
933.3349831151036,START,72,64.0,True,Emergence_Patient
940.0,ARRIVE,96,67.0,True,Emergence_Patient
940.0,DEAD,96,67.0,True,Emergence_Patient
942.3859986961528,DEAD,61,64.0,True,Emergence_Patient
942.3859986961528,START,88,64.0,True,Emergence_Patient
948.0,ARRIVE,97,60.0,True,Emergence_Patient
948.0,DEAD,97,60.0,True,Emergence_Patient
963.0,ARRIVE,98,64.0,True,Emergence_Patient
963.0,DEAD,98,64.0,True,Emergence_Patient
969.7262303790087,DEAD,88,64.0,True,Emergence_Patient
969.7262303790087,START,97,60.0,True,Emergence_Patient
971.6787421302524,DEAD,85,53.0,True,Emergence_Patient
971.6787421302524,START,98,64.0,True,Emergence_Patient
972.456279182032,DEAD,97,60.0,True,Emergence_Patient
972.456279182032,START,73,65.0,True,Emergence_Patient
973.0,ARRIVE,99,63.0,True,Emergence_Patient
973.0,DEAD,99,63.0,True,Emergence_Patient
987.4873567091543,DEAD,98,64.0,True,Emergence_Patient
987.4873567091543,START,99,63.0,True,Emergence_Patient
990.0,ARRIVE,100,59.0,True,Emergence_Patient
990.0,DEAD,100,59.0,True,Emergence_Patient
990.921018502991,DEAD,99,63.0,True,Emergence_Patient
990.921018502991,START,100,59.0,True,Emergence_Patient
1000.0,UNFINISHED,48,inf,False,Naive_Patient
1000.0,UNFINISHED,41,inf,False,Naive_Patient
1000.0,UNFINISHED,9,inf,False,Naive_Patient
1000.0,UNFINISHED,13,inf,True,Nylon_Patient
1000.0,UNFINISHED,15,inf,False,Naive_Patient
1000.0,UNFINISHED,95,inf,True,Nylon_Patient
1000.0,UNFINISHED,91,inf,False,Naive_Patient
1000.0,UNFINISHED,90,inf,False,Naive_Patient
1000.0,UNFINISHED,89,inf,True,Nylon_Patient
1000.0,UNFINISHED,87,inf,False,Naive_Patient
1000.0,UNFINISHED,78,inf,False,Naive_Patient
1000.0,UNFINISHED,86,inf,False,Naive_Patient
1000.0,UNFINISHED,77,inf,False,Naive_Patient
1000.0,UNFINISHED,70,inf,False,Naive_Patient
1000.0,UNFINISHED,68,inf,False,Naive_Patient
1000.0,UNFINISHED,65,inf,False,Naive_Patient
1000.0,UNFINISHED,64,inf,True,Nylon_Patient
1000.0,UNFINISHED,59,inf,True,Nylon_Patient
1000.0,UNFINISHED,56,inf,False,Naive_Patient
1000.0,UNFINISHED,55,inf,False,Naive_Patient
1000.0,UNFINISHED,52,inf,False,Naive_Patient
1000.0,UNFINISHED,50,inf,False,Naive_Patient
1000.0,UNFINISHED,43,inf,False,Naive_Patient
1000.0,UNFINISHED,81,inf,True,Nylon_Patient
1000.0,UNFINISHED,22,inf,False,Naive_Patient
1000.0,UNFINISHED,27,inf,False,Naive_Patient
1000.0,UNFINISHED,17,inf,True,Nylon_Patient
1000.0,UNFINISHED,20,inf,True,Nylon_Patient
1000.0,UNFINISHED,6,inf,False,Naive_Patient
1000.0,UNFINISHED,16,inf,False,Naive_Patient
1000.0,UNFINISHED,7,inf,False,Naive_Patient
1000.0,UNFINISHED,45,inf,False,Naive_Patient
1000.0,UNFINISHED,10,inf,True,Nylon_Patient
1000.0,UNFINISHED,4,inf,True,Nylon_Patient
1000.0,UNFINISHED,36,inf,False,Naive_Patient
1000.0,UNFINISHED,31,inf,False,Naive_Patient
1000.0,UNFINISHED,5,inf,False,Naive_Patient
